Folder,Label
sample_diff4173,0
sample_diff9483,0
sample_diff1871,0
sample1049,1
sample_diff635,0
sample_diff983,0
sample7545,1
sample6054,1
sample_diff2433,0
sample767,1
sample_diff5079,0
sample_diff5877,0
sample5520,1
sample6400,1
sample4661,1
sample_diff9685,0
sample3901,1
sample_diff2151,0
sample9343,1
sample8971,1
sample_diff1405,0
sample_diff7357,0
sample_diff9789,0
sample2058,1
sample_diff8522,0
sample_diff4489,0
sample_diff2440,0
sample_diff9098,0
sample_diff11096,0
sample_diff4907,0
sample5845,1
sample_diff8777,0
sample8452,1
sample_diff11389,0
sample_diff9704,0
sample_diff8537,0
sample7380,1
sample_diff6278,0
sample7276,1
sample2541,1
sample_diff6764,0
sample6883,1
sample3715,1
sample_diff2596,0
sample8405,1
sample3038,1
sample_diff3394,0
sample4021,1
sample_diff5194,0
sample_diff3385,0
sample_diff6456,0
sample_diff1867,0
sample_diff3526,0
sample4646,1
sample7779,1
sample_diff6378,0
sample_diff6890,0
sample1697,1
sample574,1
sample8912,1
sample436,1
sample_diff8691,0
sample6612,1
sample_diff10389,0
sample_diff4677,0
sample_diff43,0
sample2409,1
sample7249,1
sample477,1
sample8669,1
sample_diff1495,0
sample3251,1
sample5141,1
sample_diff6055,0
sample_diff5627,0
sample937,1
sample_diff2889,0
sample_diff8236,0
sample_diff2048,0
sample8275,1
sample_diff10202,0
sample_diff9254,0
sample_diff2597,0
sample_diff9087,0
sample_diff2630,0
sample5989,1
sample_diff2753,0
sample8930,1
sample_diff5458,0
sample_diff10316,0
sample_diff6560,0
sample3825,1
sample5446,1
sample1986,1
sample3222,1
sample5430,1
sample141,1
sample6827,1
sample_diff1081,0
sample247,1
sample_diff1818,0
sample_diff7777,0
sample3686,1
sample_diff250,0
sample2488,1
sample4312,1
sample2259,1
sample4429,1
sample5849,1
sample3299,1
sample_diff11237,0
sample3364,1
sample5763,1
sample_diff1008,0
sample_diff8911,0
sample2066,1
sample4226,1
sample_diff3212,0
sample2931,1
sample_diff2035,0
sample_diff5713,0
sample_diff10276,0
sample3114,1
sample_diff7427,0
sample_diff1504,0
sample_diff4184,0
sample4100,1
sample_diff167,0
sample_diff5710,0
sample5848,1
sample284,1
sample4511,1
sample6759,1
sample7167,1
sample_diff4057,0
sample5600,1
sample_diff5340,0
sample_diff6951,0
sample2134,1
sample2242,1
sample_diff10970,0
sample_diff4220,0
sample6680,1
sample4187,1
sample_diff10888,0
sample_diff10528,0
sample_diff6467,0
sample_diff5264,0
sample4551,1
sample6862,1
sample9515,1
sample_diff9352,0
sample_diff991,0
sample7617,1
sample_diff6068,0
sample9233,1
sample_diff10293,0
sample722,1
sample5350,1
sample_diff9146,0
sample7101,1
sample_diff7133,0
sample_diff8399,0
sample_diff10777,0
sample_diff7670,0
sample1897,1
sample5106,1
sample8427,1
sample_diff5852,0
sample3037,1
sample260,1
sample_diff7752,0
sample_diff9748,0
sample5191,1
sample_diff2903,0
sample_diff2246,0
sample4211,1
sample9682,1
sample_diff11392,0
sample_diff4748,0
sample_diff4054,0
sample1651,1
sample5945,1
sample6532,1
sample_diff6527,0
sample_diff9370,0
sample7785,1
sample1150,1
sample_diff6064,0
sample_diff1192,0
sample2509,1
sample_diff4099,0
sample_diff10824,0
sample798,1
sample_diff6027,0
sample3936,1
sample476,1
sample_diff9396,0
sample_diff8747,0
sample4182,1
sample2826,1
sample3133,1
sample_diff2947,0
sample_diff9929,0
sample_diff10013,0
sample5152,1
sample_diff5522,0
sample_diff4460,0
sample_diff6689,0
sample8839,1
sample2207,1
sample_diff7874,0
sample_diff10238,0
sample4450,1
sample2814,1
sample_diff10212,0
sample2298,1
sample_diff7262,0
sample_diff9765,0
sample4929,1
sample_diff4383,0
sample_diff499,0
sample3516,1
sample_diff10666,0
sample_diff4122,0
sample4574,1
sample9429,1
sample39,1
sample_diff10895,0
sample3201,1
sample_diff5187,0
sample_diff11144,0
sample_diff6072,0
sample_diff7705,0
sample8162,1
sample_diff4354,0
sample_diff10066,0
sample_diff5702,0
sample1347,1
sample_diff7498,0
sample_diff1619,0
sample_diff3581,0
sample_diff1905,0
sample_diff1703,0
sample8381,1
sample_diff4749,0
sample_diff9377,0
sample_diff1585,0
sample5590,1
sample_diff5140,0
sample9024,1
sample7575,1
sample_diff18,0
sample3445,1
sample_diff8656,0
sample_diff2473,0
sample_diff7766,0
sample446,1
sample_diff4647,0
sample2725,1
sample7592,1
sample_diff1101,0
sample2067,1
sample6858,1
sample2740,1
sample7557,1
sample2712,1
sample1148,1
sample7019,1
sample4239,1
sample4053,1
sample9411,1
sample_diff8718,0
sample_diff1959,0
sample_diff11238,0
sample9109,1
sample_diff7108,0
sample6910,1
sample3898,1
sample_diff552,0
sample_diff11346,0
sample2619,1
sample_diff6856,0
sample772,1
sample9241,1
sample_diff7407,0
sample4601,1
sample9353,1
sample9098,1
sample_diff3370,0
sample8270,1
sample_diff4963,0
sample_diff6414,0
sample2282,1
sample503,1
sample_diff6932,0
sample_diff2324,0
sample623,1
sample_diff4569,0
sample_diff5659,0
sample_diff8241,0
sample_diff1080,0
sample_diff7471,0
sample5519,1
sample2219,1
sample3608,1
sample_diff6461,0
sample_diff11023,0
sample2692,1
sample3062,1
sample_diff299,0
sample_diff3777,0
sample8784,1
sample_diff6621,0
sample6863,1
sample_diff2447,0
sample_diff529,0
sample5752,1
sample_diff3648,0
sample3369,1
sample_diff9381,0
sample692,1
sample_diff10634,0
sample_diff8945,0
sample_diff3607,0
sample_diff9838,0
sample3345,1
sample3350,1
sample_diff6069,0
sample509,1
sample_diff2006,0
sample4435,1
sample9097,1
sample_diff9551,0
sample_diff7276,0
sample4713,1
sample6602,1
sample9020,1
sample_diff8144,0
sample_diff765,0
sample9005,1
sample_diff4871,0
sample_diff7652,0
sample2246,1
sample_diff7568,0
sample2995,1
sample_diff7406,0
sample_diff10374,0
sample_diff10205,0
sample7158,1
sample_diff1280,0
sample_diff8328,0
sample4242,1
sample1314,1
sample_diff10177,0
sample_diff7044,0
sample_diff10099,0
sample_diff9364,0
sample2629,1
sample8087,1
sample_diff1108,0
sample_diff4723,0
sample_diff1250,0
sample_diff7605,0
sample3120,1
sample_diff11277,0
sample4998,1
sample_diff1379,0
sample_diff763,0
sample5805,1
sample8073,1
sample_diff8978,0
sample_diff5223,0
sample_diff497,0
sample_diff10100,0
sample7251,1
sample9366,1
sample_diff1436,0
sample_diff9546,0
sample2713,1
sample_diff2065,0
sample_diff3296,0
sample_diff6439,0
sample8685,1
sample7231,1
sample_diff9833,0
sample_diff5598,0
sample2690,1
sample658,1
sample5524,1
sample5004,1
sample_diff774,0
sample4890,1
sample_diff5397,0
sample4321,1
sample_diff9092,0
sample_diff9953,0
sample_diff4665,0
sample_diff1915,0
sample_diff5887,0
sample_diff3519,0
sample2211,1
sample3616,1
sample_diff8473,0
sample4683,1
sample_diff11382,0
sample_diff10961,0
sample_diff6250,0
sample5346,1
sample_diff2900,0
sample8408,1
sample174,1
sample_diff5481,0
sample5691,1
sample9143,1
sample4082,1
sample1127,1
sample_diff1459,0
sample_diff7501,0
sample_diff10279,0
sample6287,1
sample4329,1
sample_diff5734,0
sample_diff211,0
sample_diff5777,0
sample_diff4176,0
sample3751,1
sample3244,1
sample6659,1
sample3939,1
sample_diff8600,0
sample8753,1
sample865,1
sample_diff878,0
sample_diff4565,0
sample_diff5453,0
sample3509,1
sample8299,1
sample_diff1652,0
sample_diff932,0
sample3422,1
sample3514,1
sample_diff10011,0
sample_diff1295,0
sample_diff2241,0
sample_diff8157,0
sample_diff214,0
sample_diff1691,0
sample_diff3305,0
sample_diff6407,0
sample1848,1
sample3239,1
sample_diff10323,0
sample2670,1
sample_diff10439,0
sample_diff3103,0
sample7262,1
sample771,1
sample_diff2293,0
sample_diff1709,0
sample4181,1
sample911,1
sample8574,1
sample_diff9905,0
sample1889,1
sample_diff1694,0
sample_diff6265,0
sample_diff4583,0
sample_diff2292,0
sample_diff4781,0
sample3304,1
sample_diff2652,0
sample_diff4990,0
sample_diff10977,0
sample5810,1
sample_diff10809,0
sample1516,1
sample_diff2891,0
sample_diff7409,0
sample5116,1
sample_diff9103,0
sample_diff2781,0
sample8182,1
sample_diff2705,0
sample3658,1
sample_diff2758,0
sample2705,1
sample6496,1
sample6120,1
sample_diff1239,0
sample2136,1
sample8203,1
sample_diff9625,0
sample_diff6832,0
sample_diff10318,0
sample5375,1
sample2236,1
sample_diff2985,0
sample_diff394,0
sample738,1
sample3646,1
sample_diff2069,0
sample_diff438,0
sample2201,1
sample4346,1
sample_diff2088,0
sample_diff9301,0
sample9543,1
sample5844,1
sample_diff8980,0
sample_diff9255,0
sample306,1
sample_diff5900,0
sample1168,1
sample_diff1531,0
sample_diff8946,0
sample_diff5700,0
sample7841,1
sample9560,1
sample5388,1
sample_diff2725,0
sample_diff5050,0
sample_diff1179,0
sample_diff3490,0
sample_diff2463,0
sample_diff6075,0
sample2781,1
sample_diff2223,0
sample_diff8872,0
sample_diff10736,0
sample2268,1
sample_diff4095,0
sample3393,1
sample_diff11054,0
sample_diff2159,0
sample_diff3699,0
sample_diff1748,0
sample_diff8250,0
sample_diff332,0
sample3072,1
sample5299,1
sample5509,1
sample637,1
sample_diff10485,0
sample_diff10370,0
sample_diff3504,0
sample_diff7451,0
sample8896,1
sample_diff3418,0
sample_diff9926,0
sample_diff2766,0
sample_diff7911,0
sample_diff8812,0
sample_diff10469,0
sample_diff8645,0
sample_diff484,0
sample_diff3650,0
sample_diff9950,0
sample_diff8625,0
sample1011,1
sample2012,1
sample_diff6256,0
sample_diff5602,0
sample_diff1556,0
sample8391,1
sample_diff8116,0
sample_diff9990,0
sample_diff10227,0
sample_diff3291,0
sample11,1
sample913,1
sample5534,1
sample_diff8392,0
sample_diff10926,0
sample_diff941,0
sample_diff5528,0
sample_diff5860,0
sample2588,1
sample_diff10350,0
sample1495,1
sample_diff9079,0
sample_diff3871,0
sample6432,1
sample_diff5560,0
sample_diff10612,0
sample_diff5905,0
sample_diff10348,0
sample5515,1
sample5809,1
sample6861,1
sample_diff10792,0
sample5765,1
sample_diff6464,0
sample292,1
sample_diff8766,0
sample_diff10815,0
sample_diff8289,0
sample9671,1
sample_diff9952,0
sample_diff7534,0
sample_diff3905,0
sample_diff1005,0
sample_diff3727,0
sample2865,1
sample_diff6380,0
sample9453,1
sample_diff7637,0
sample_diff4947,0
sample980,1
sample3950,1
sample25,1
sample7511,1
sample_diff2352,0
sample4714,1
sample_diff722,0
sample_diff6304,0
sample_diff6283,0
sample1969,1
sample_diff7430,0
sample_diff2961,0
sample682,1
sample_diff1392,0
sample1661,1
sample_diff4027,0
sample2440,1
sample_diff2644,0
sample_diff4876,0
sample_diff7100,0
sample_diff3756,0
sample2722,1
sample6352,1
sample2203,1
sample_diff5909,0
sample_diff6271,0
sample_diff6691,0
sample6840,1
sample_diff11040,0
sample_diff5136,0
sample5308,1
sample_diff1976,0
sample2462,1
sample3140,1
sample_diff8918,0
sample_diff9163,0
sample5913,1
sample_diff6573,0
sample_diff6966,0
sample_diff11368,0
sample_diff3804,0
sample_diff5520,0
sample_diff3503,0
sample1215,1
sample9573,1
sample7398,1
sample9376,1
sample_diff9829,0
sample6125,1
sample6723,1
sample_diff6883,0
sample_diff9574,0
sample5793,1
sample_diff6906,0
sample9403,1
sample8821,1
sample_diff10458,0
sample6007,1
sample7642,1
sample_diff5196,0
sample_diff1891,0
sample2763,1
sample5295,1
sample6800,1
sample_diff7714,0
sample5880,1
sample1309,1
sample7730,1
sample3860,1
sample3623,1
sample5084,1
sample1664,1
sample_diff1316,0
sample_diff2956,0
sample_diff7552,0
sample_diff9527,0
sample7878,1
sample_diff207,0
sample_diff11206,0
sample_diff4487,0
sample_diff7021,0
sample8225,1
sample1899,1
sample_diff10642,0
sample_diff6878,0
sample_diff10808,0
sample_diff1822,0
sample5259,1
sample8047,1
sample8278,1
sample6240,1
sample_diff11201,0
sample2943,1
sample8281,1
sample_diff9911,0
sample_diff6102,0
sample7467,1
sample_diff4012,0
sample_diff3941,0
sample9274,1
sample8018,1
sample_diff5474,0
sample_diff9538,0
sample_diff5327,0
sample_diff9610,0
sample1949,1
sample7418,1
sample_diff9289,0
sample485,1
sample_diff10531,0
sample_diff689,0
sample327,1
sample4287,1
sample5714,1
sample4962,1
sample9265,1
sample5100,1
sample_diff5797,0
sample_diff8576,0
sample_diff855,0
sample_diff10681,0
sample5551,1
sample_diff2878,0
sample9511,1
sample_diff7508,0
sample_diff7474,0
sample4945,1
sample3852,1
sample_diff6234,0
sample_diff8467,0
sample_diff9904,0
sample4323,1
sample242,1
sample7867,1
sample_diff355,0
sample7818,1
sample2433,1
sample5429,1
sample8217,1
sample_diff6181,0
sample_diff2400,0
sample8891,1
sample_diff6917,0
sample5069,1
sample_diff6974,0
sample_diff8201,0
sample_diff2258,0
sample_diff788,0
sample_diff10704,0
sample6857,1
sample3022,1
sample_diff808,0
sample_diff4309,0
sample_diff2478,0
sample_diff10641,0
sample6461,1
sample1470,1
sample816,1
sample_diff1846,0
sample_diff11016,0
sample209,1
sample_diff9562,0
sample386,1
sample1247,1
sample4444,1
sample_diff8324,0
sample4958,1
sample3397,1
sample_diff6066,0
sample7236,1
sample_diff7255,0
sample_diff1272,0
sample6521,1
sample593,1
sample7164,1
sample_diff2282,0
sample3214,1
sample896,1
sample_diff7160,0
sample7070,1
sample1896,1
sample_diff10263,0
sample1482,1
sample6168,1
sample_diff10287,0
sample2614,1
sample6838,1
sample1045,1
sample1242,1
sample4697,1
sample_diff1132,0
sample_diff3656,0
sample_diff9050,0
sample_diff4219,0
sample7464,1
sample_diff4331,0
sample_diff6867,0
sample_diff6684,0
sample_diff4459,0
sample638,1
sample6001,1
sample_diff3611,0
sample_diff4906,0
sample_diff6892,0
sample_diff10214,0
sample_diff1438,0
sample6318,1
sample5201,1
sample_diff10549,0
sample2524,1
sample9094,1
sample_diff4324,0
sample6139,1
sample1905,1
sample1988,1
sample1649,1
sample2224,1
sample9464,1
sample_diff4229,0
sample_diff1342,0
sample_diff3520,0
sample_diff6896,0
sample8735,1
sample_diff2499,0
sample_diff1056,0
sample_diff5069,0
sample_diff11373,0
sample_diff7436,0
sample_diff417,0
sample9057,1
sample_diff4891,0
sample_diff7564,0
sample1092,1
sample_diff7816,0
sample_diff769,0
sample_diff5999,0
sample315,1
sample_diff4464,0
sample_diff2806,0
sample_diff4286,0
sample_diff7061,0
sample_diff8438,0
sample1328,1
sample3106,1
sample_diff9344,0
sample_diff8028,0
sample2352,1
sample_diff3812,0
sample721,1
sample2451,1
sample1589,1
sample_diff5557,0
sample_diff3151,0
sample_diff7400,0
sample6810,1
sample2266,1
sample_diff5664,0
sample1465,1
sample_diff5089,0
sample_diff4159,0
sample_diff8164,0
sample3149,1
sample_diff8280,0
sample176,1
sample9502,1
sample8908,1
sample4477,1
sample_diff8613,0
sample932,1
sample_diff10953,0
sample5355,1
sample_diff447,0
sample_diff7478,0
sample621,1
sample4788,1
sample9442,1
sample_diff8291,0
sample1691,1
sample1860,1
sample_diff2176,0
sample_diff4308,0
sample_diff9889,0
sample8653,1
sample2284,1
sample_diff5195,0
sample_diff2760,0
sample3897,1
sample_diff6994,0
sample5287,1
sample_diff11130,0
sample_diff6479,0
sample_diff2214,0
sample_diff6225,0
sample5687,1
sample_diff3537,0
sample9588,1
sample9028,1
sample3443,1
sample_diff8390,0
sample_diff9923,0
sample9436,1
sample5579,1
sample_diff6915,0
sample2112,1
sample_diff1452,0
sample_diff3595,0
sample7815,1
sample_diff4462,0
sample1935,1
sample4256,1
sample1080,1
sample1188,1
sample7712,1
sample153,1
sample8938,1
sample_diff4093,0
sample8373,1
sample_diff3931,0
sample4275,1
sample_diff87,0
sample7008,1
sample_diff5056,0
sample_diff3706,0
sample_diff500,0
sample_diff6585,0
sample_diff4522,0
sample_diff2143,0
sample_diff6383,0
sample2644,1
sample_diff9270,0
sample_diff3229,0
sample_diff3053,0
sample_diff3869,0
sample6337,1
sample_diff9665,0
sample8035,1
sample_diff8274,0
sample_diff8300,0
sample800,1
sample_diff1971,0
sample_diff5928,0
sample6459,1
sample_diff10436,0
sample_diff4098,0
sample220,1
sample_diff6014,0
sample_diff6245,0
sample_diff8278,0
sample3932,1
sample_diff1228,0
sample_diff94,0
sample3683,1
sample_diff10636,0
sample_diff2550,0
sample_diff2229,0
sample_diff5274,0
sample354,1
sample_diff2154,0
sample7238,1
sample6896,1
sample_diff2973,0
sample5445,1
sample_diff7444,0
sample6073,1
sample7063,1
sample2731,1
sample7266,1
sample_diff8391,0
sample991,1
sample8615,1
sample_diff6459,0
sample_diff556,0
sample_diff9849,0
sample_diff5930,0
sample_diff10737,0
sample_diff2434,0
sample_diff4006,0
sample5950,1
sample898,1
sample_diff4682,0
sample_diff6776,0
sample_diff9049,0
sample_diff4431,0
sample_diff9057,0
sample_diff11013,0
sample_diff1488,0
sample4549,1
sample3017,1
sample_diff10289,0
sample_diff9799,0
sample_diff7824,0
sample7594,1
sample1438,1
sample_diff9691,0
sample9137,1
sample_diff4862,0
sample_diff687,0
sample_diff1992,0
sample2785,1
sample_diff2841,0
sample_diff7938,0
sample1048,1
sample_diff9393,0
sample1545,1
sample_diff7009,0
sample6854,1
sample_diff10978,0
sample9244,1
sample4244,1
sample_diff1388,0
sample5887,1
sample8622,1
sample7497,1
sample_diff11055,0
sample_diff10931,0
sample_diff3216,0
sample_diff7560,0
sample_diff8896,0
sample3465,1
sample_diff10179,0
sample7002,1
sample_diff4787,0
sample8019,1
sample_diff9116,0
sample5626,1
sample_diff7718,0
sample_diff236,0
sample_diff10920,0
sample_diff836,0
sample_diff1854,0
sample_diff2468,0
sample5225,1
sample5006,1
sample_diff9871,0
sample_diff9139,0
sample_diff2092,0
sample4518,1
sample483,1
sample_diff522,0
sample9046,1
sample7287,1
sample_diff10437,0
sample_diff5020,0
sample_diff5378,0
sample_diff741,0
sample2511,1
sample_diff8022,0
sample_diff92,0
sample7771,1
sample3878,1
sample_diff1182,0
sample5437,1
sample_diff1485,0
sample5725,1
sample_diff11383,0
sample_diff4398,0
sample1904,1
sample2000,1
sample_diff5819,0
sample_diff5876,0
sample_diff2937,0
sample_diff572,0
sample_diff6328,0
sample_diff2409,0
sample5298,1
sample_diff7740,0
sample_diff1249,0
sample_diff4160,0
sample_diff10986,0
sample_diff5608,0
sample_diff3380,0
sample3417,1
sample1556,1
sample5996,1
sample461,1
sample_diff3868,0
sample9065,1
sample2797,1
sample_diff4975,0
sample3341,1
sample2177,1
sample_diff5475,0
sample9302,1
sample_diff3321,0
sample_diff1313,0
sample_diff4568,0
sample8259,1
sample986,1
sample4468,1
sample_diff7786,0
sample5036,1
sample_diff4104,0
sample_diff7528,0
sample_diff2339,0
sample_diff7663,0
sample1002,1
sample_diff830,0
sample4216,1
sample_diff4269,0
sample_diff2131,0
sample_diff4169,0
sample8624,1
sample_diff1393,0
sample4598,1
sample7426,1
sample_diff3388,0
sample_diff8959,0
sample_diff4803,0
sample2612,1
sample_diff5731,0
sample7218,1
sample_diff1612,0
sample_diff2522,0
sample_diff336,0
sample_diff11193,0
sample_diff1601,0
sample_diff2528,0
sample_diff4376,0
sample_diff10577,0
sample1293,1
sample_diff6853,0
sample6931,1
sample_diff10524,0
sample9525,1
sample_diff5217,0
sample1332,1
sample678,1
sample_diff156,0
sample6597,1
sample3287,1
sample6130,1
sample1255,1
sample_diff2011,0
sample7816,1
sample8114,1
sample6583,1
sample_diff5763,0
sample_diff8804,0
sample_diff4602,0
sample_diff10032,0
sample8856,1
sample_diff10536,0
sample_diff7971,0
sample_diff1578,0
sample4493,1
sample1271,1
sample1005,1
sample5960,1
sample_diff9428,0
sample1760,1
sample5702,1
sample3835,1
sample_diff4991,0
sample5892,1
sample_diff2171,0
sample3960,1
sample2595,1
sample2863,1
sample_diff8110,0
sample8081,1
sample_diff6693,0
sample_diff585,0
sample4994,1
sample1361,1
sample2026,1
sample_diff528,0
sample_diff5279,0
sample3233,1
sample4566,1
sample2590,1
sample_diff10062,0
sample_diff10639,0
sample_diff4508,0
sample_diff8398,0
sample_diff9154,0
sample4685,1
sample6580,1
sample4,1
sample5065,1
sample3014,1
sample_diff708,0
sample_diff5899,0
sample708,1
sample5804,1
sample497,1
sample3850,1
sample_diff7763,0
sample2302,1
sample_diff6516,0
sample_diff6173,0
sample5774,1
sample3171,1
sample1508,1
sample_diff4637,0
sample1351,1
sample_diff4829,0
sample_diff337,0
sample_diff8531,0
sample_diff4270,0
sample319,1
sample_diff288,0
sample6162,1
sample5517,1
sample1145,1
sample6033,1
sample_diff7332,0
sample_diff6361,0
sample8054,1
sample7337,1
sample2623,1
sample_diff10040,0
sample_diff1312,0
sample5930,1
sample_diff915,0
sample4155,1
sample6975,1
sample4124,1
sample2005,1
sample9492,1
sample_diff7640,0
sample421,1
sample2278,1
sample_diff3514,0
sample_diff5596,0
sample8450,1
sample_diff10518,0
sample4383,1
sample_diff11090,0
sample_diff3096,0
sample2105,1
sample_diff6683,0
sample_diff5783,0
sample_diff464,0
sample_diff6220,0
sample_diff8675,0
sample_diff2177,0
sample_diff8185,0
sample_diff3240,0
sample_diff97,0
sample_diff9598,0
sample6781,1
sample_diff6391,0
sample_diff2595,0
sample_diff1895,0
sample9158,1
sample6008,1
sample_diff5182,0
sample8133,1
sample9645,1
sample6092,1
sample_diff2882,0
sample_diff9438,0
sample_diff6769,0
sample2210,1
sample_diff10929,0
sample_diff219,0
sample_diff10344,0
sample7243,1
sample494,1
sample7391,1
sample_diff7202,0
sample_diff971,0
sample_diff3071,0
sample9664,1
sample_diff6351,0
sample6817,1
sample_diff2682,0
sample_diff5541,0
sample_diff4214,0
sample_diff6080,0
sample_diff6885,0
sample8193,1
sample_diff832,0
sample_diff1099,0
sample_diff8853,0
sample3796,1
sample1881,1
sample_diff5283,0
sample_diff7532,0
sample6881,1
sample_diff4377,0
sample_diff4183,0
sample_diff3596,0
sample_diff8137,0
sample_diff6783,0
sample_diff9113,0
sample_diff6223,0
sample3216,1
sample7029,1
sample_diff7341,0
sample_diff1372,0
sample_diff5147,0
sample3849,1
sample863,1
sample3562,1
sample7627,1
sample_diff1268,0
sample_diff10560,0
sample3247,1
sample44,1
sample2486,1
sample_diff8989,0
sample1791,1
sample7260,1
sample_diff2552,0
sample4403,1
sample_diff9309,0
sample_diff3540,0
sample_diff10109,0
sample7035,1
sample_diff83,0
sample8667,1
sample6728,1
sample5334,1
sample_diff5157,0
sample3888,1
sample_diff2573,0
sample_diff6942,0
sample1843,1
sample919,1
sample_diff11234,0
sample8242,1
sample6957,1
sample834,1
sample6041,1
sample_diff5831,0
sample3834,1
sample_diff5416,0
sample_diff1437,0
sample_diff62,0
sample_diff1640,0
sample_diff10377,0
sample4232,1
sample_diff7657,0
sample_diff427,0
sample_diff470,0
sample_diff6463,0
sample_diff5571,0
sample_diff8505,0
sample_diff8740,0
sample9541,1
sample_diff5898,0
sample_diff8358,0
sample_diff2163,0
sample4749,1
sample_diff7907,0
sample4341,1
sample_diff6418,0
sample8361,1
sample3138,1
sample3851,1
sample_diff5090,0
sample1016,1
sample1277,1
sample_diff1043,0
sample_diff7323,0
sample_diff10135,0
sample_diff2090,0
sample_diff3496,0
sample881,1
sample_diff491,0
sample_diff10085,0
sample_diff9965,0
sample_diff9507,0
sample2403,1
sample_diff10937,0
sample3116,1
sample_diff4087,0
sample_diff6112,0
sample4348,1
sample_diff6800,0
sample_diff11359,0
sample_diff9541,0
sample_diff11060,0
sample_diff8735,0
sample918,1
sample_diff1418,0
sample8640,1
sample_diff6485,0
sample_diff11137,0
sample_diff977,0
sample_diff3957,0
sample_diff5447,0
sample_diff3737,0
sample_diff8867,0
sample3817,1
sample_diff95,0
sample_diff3542,0
sample4928,1
sample_diff5570,0
sample_diff2389,0
sample_diff3940,0
sample780,1
sample_diff3147,0
sample7349,1
sample7163,1
sample_diff4531,0
sample_diff7945,0
sample824,1
sample_diff1815,0
sample6869,1
sample4210,1
sample_diff11033,0
sample8787,1
sample6668,1
sample_diff8420,0
sample7299,1
sample1878,1
sample_diff343,0
sample_diff9401,0
sample_diff5589,0
sample967,1
sample_diff10966,0
sample723,1
sample7400,1
sample1665,1
sample_diff7869,0
sample_diff4800,0
sample_diff2475,0
sample8301,1
sample_diff11230,0
sample8763,1
sample_diff569,0
sample_diff11366,0
sample_diff8799,0
sample_diff7760,0
sample5238,1
sample_diff8924,0
sample_diff8088,0
sample_diff9917,0
sample_diff1675,0
sample_diff4757,0
sample_diff5625,0
sample_diff10393,0
sample_diff2543,0
sample8312,1
sample9558,1
sample_diff9870,0
sample_diff3310,0
sample_diff1315,0
sample5417,1
sample1032,1
sample4826,1
sample_diff1467,0
sample6516,1
sample7947,1
sample3549,1
sample_diff4837,0
sample8606,1
sample522,1
sample_diff11252,0
sample_diff8332,0
sample1471,1
sample_diff10104,0
sample_diff436,0
sample1832,1
sample_diff10188,0
sample_diff1453,0
sample1330,1
sample8415,1
sample1030,1
sample_diff8814,0
sample_diff7290,0
sample_diff7678,0
sample_diff1634,0
sample1496,1
sample_diff4549,0
sample_diff5250,0
sample453,1
sample_diff3635,0
sample_diff6797,0
sample7833,1
sample1230,1
sample_diff10551,0
sample799,1
sample3159,1
sample_diff6457,0
sample_diff1389,0
sample_diff10030,0
sample_diff10539,0
sample_diff553,0
sample_diff8038,0
sample_diff7684,0
sample2570,1
sample_diff9601,0
sample_diff874,0
sample_diff2769,0
sample_diff6579,0
sample_diff7664,0
sample3997,1
sample2793,1
sample2206,1
sample3513,1
sample_diff9082,0
sample_diff9326,0
sample5488,1
sample1318,1
sample_diff7895,0
sample_diff6789,0
sample_diff3938,0
sample2390,1
sample2180,1
sample_diff6184,0
sample2979,1
sample337,1
sample_diff6472,0
sample1329,1
sample4773,1
sample4634,1
sample_diff5122,0
sample_diff2632,0
sample6934,1
sample6938,1
sample1084,1
sample_diff6020,0
sample_diff7297,0
sample_diff9014,0
sample7789,1
sample_diff4128,0
sample8466,1
sample5620,1
sample_diff481,0
sample_diff5434,0
sample_diff5214,0
sample_diff3570,0
sample_diff4709,0
sample_diff117,0
sample_diff9455,0
sample3176,1
sample_diff2122,0
sample_diff10072,0
sample346,1
sample_diff3551,0
sample4087,1
sample_diff2940,0
sample_diff6205,0
sample4188,1
sample6407,1
sample_diff2119,0
sample4189,1
sample_diff5956,0
sample_diff862,0
sample_diff4604,0
sample5820,1
sample_diff3543,0
sample_diff11052,0
sample597,1
sample3226,1
sample9598,1
sample_diff823,0
sample_diff9217,0
sample_diff8510,0
sample_diff3028,0
sample_diff6311,0
sample8911,1
sample_diff2662,0
sample5333,1
sample_diff6903,0
sample5452,1
sample8346,1
sample_diff8258,0
sample8965,1
sample_diff3264,0
sample7096,1
sample_diff4247,0
sample9476,1
sample4195,1
sample_diff5162,0
sample_diff2638,0
sample8363,1
sample7648,1
sample_diff5529,0
sample35,1
sample6015,1
sample3511,1
sample_diff3837,0
sample450,1
sample1170,1
sample_diff4570,0
sample764,1
sample850,1
sample6784,1
sample_diff2877,0
sample3941,1
sample_diff10922,0
sample5826,1
sample_diff10890,0
sample_diff5168,0
sample7072,1
sample1771,1
sample_diff7711,0
sample_diff3090,0
sample1356,1
sample7078,1
sample_diff6927,0
sample_diff2186,0
sample_diff9955,0
sample7018,1
sample5337,1
sample_diff7196,0
sample_diff7303,0
sample_diff1185,0
sample2420,1
sample3564,1
sample_diff6604,0
sample_diff7014,0
sample_diff4542,0
sample88,1
sample_diff6299,0
sample_diff9460,0
sample5205,1
sample8444,1
sample_diff7742,0
sample_diff814,0
sample1503,1
sample2188,1
sample3988,1
sample_diff9602,0
sample_diff10369,0
sample2325,1
sample_diff9635,0
sample_diff3277,0
